road	R250
km	65.657
type	Box Culvert
lrpName	LRP064a
name	KALI IANG CULVERT
length	9.6
condition	A
structureNr	100521
est cost	0
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	65.657
width	12
constructionYear	1966
spans	2
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.949944444444444
lon	92.42486111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100521&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100521&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100521&vRoadID=99&vSurveyYear=2004&vSubdivID=562
