road	R250
km	33.336
type	RCC Girder Bridge
lrpName	LRP033c
name	KAMAR GRAM BRIDGE
length	24.1
condition	C
structureNr	100501
est cost	0.54
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	33.336
width	4
constructionYear	1968
spans	3
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.90683333333333
lon	92.15311111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100501&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100501&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100501&vRoadID=99&vSurveyYear=2004&vSubdivID=562
