road	R250
km	8.107
type	Box Culvert
lrpName	LRP008a
name	HELAL PUR BOX CULVERT
length	4.5
condition	A
structureNr	100489
est cost	0
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	8.107
width	9.7
constructionYear	1995
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.852555555555558
lon	91.93416666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100489&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100489&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100489&vRoadID=99&vSurveyYear=2004&vSubdivID=562
