road	R250
km	86.81
type	RCC Bridge
lrpName	LRP085a
name	Shossocori Bridge
length	31.6
condition	A
structureNr	120728
est cost	0.01
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	86.81
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.868166 
lon	92.4041389 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120728&vRoadID=99&vSurveyYear=2013&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120728&vRoadID=99&vSurveyYear=2013&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120728&vRoadID=99&vSurveyYear=2013&vSubdivID=562
