road	R250
km	30.877
type	Box Culvert
lrpName	LRP031a
name	ADINA BAD SHAIKH PARA BOX CULVERT
length	3
condition	B
structureNr	100496
est cost	0.32
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	30.877
width	10
constructionYear	1994
spans	1
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.899055555555556
lon	92.13752777777779
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100496&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100496&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100496&vRoadID=99&vSurveyYear=2004&vSubdivID=562
