road	R250
km	53.291
type	RCC Girder Bridge
lrpName	LRP052a
name	EIDGA RCC GIDER BRIDGE
length	17
condition	A
structureNr	100529
est cost	0
roadName	Sylhet-Golapganj-Charkhai-Jakiganj Road
chainage	53.291
width	3.95
constructionYear	1980
spans	3
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Golapganj
lat	24.992166666666666
lon	92.32902777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100529&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100529&vRoadID=99&vSurveyYear=2004&vSubdivID=562
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100529&vRoadID=99&vSurveyYear=2004&vSubdivID=562
