road	Z5006
km	0.18
type	Slab Culvert
lrpName	LRPSa
name	.
length	3
condition	A
structureNr	115514
est cost	0
roadName	Dinajpur-Bochaganj-Bakultala Road
chainage	0.18
width	7.6
constructionYear	1988
spans	1
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Phulbari
lat	25.62922222222222
lon	88.62341666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115514&vRoadID=663&vSurveyYear=2006&vSubdivID=297
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115514&vRoadID=663&vSurveyYear=2006&vSubdivID=297
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115514&vRoadID=663&vSurveyYear=2006&vSubdivID=297
