road	Z6810
km	0.9
type	Box Culvert
lrpName	LRPSc
name	.
length	1
condition	A
structureNr	116304
est cost	0
roadName	Manda Thana link Road (Manda-Prashadpur Road)
chainage	0.9
width	12
constructionYear	1990
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.769222222222222
lon	88.70597222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116304&vRoadID=546&vSurveyYear=2006&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116304&vRoadID=546&vSurveyYear=2006&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116304&vRoadID=546&vSurveyYear=2006&vSubdivID=305
