road	Z4104
km	2.704
type	Slab Culvert
lrpName	LRP002e
name	MAGOLI
length	3
condition	A
structureNr	105768
est cost	0
roadName	Muktagachha-Piarpur Bazar-Karnil Road
chainage	2.704
width	7.3
constructionYear	1990
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Mymensingh
lat	24.782777777777778
lon	90.24644444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105768&vRoadID=285&vSurveyYear=2004&vSubdivID=530
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105768&vRoadID=285&vSurveyYear=2004&vSubdivID=530
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105768&vRoadID=285&vSurveyYear=2004&vSubdivID=530
