road	Z5706
km	19.538
type	RCC Girder Bridge
lrpName	LRP019d
name	.
length	9.7
condition	A
structureNr	112187
est cost	0
roadName	Domar-Chilahati-Volaganj Road
chainage	19.538
width	6.5
constructionYear	1989
spans	1
zone	Rangpur
circle	Dinajpur
division	Nilphamari
sub-division	Nilphamari
lat	26.246111111111112
lon	88.8025
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112187&vRoadID=687&vSurveyYear=2004&vSubdivID=300
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112187&vRoadID=687&vSurveyYear=2004&vSubdivID=300
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112187&vRoadID=687&vSurveyYear=2004&vSubdivID=300
