road	Z8943
km	9.198
type	Box Culvert
lrpName	LRP010c
name	.
length	1.98
condition	A
structureNr	112275
est cost	0
roadName	Tajumuddin-Kunjerhat Road
chainage	9.198
width	10.9
constructionYear	1999
spans	1
zone	Barisal
circle	Barisal
division	Bhola
sub-division	Bhola
lat	22.43027777777778
lon	90.78277777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112275&vRoadID=393&vSurveyYear=2004&vSubdivID=336
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112275&vRoadID=393&vSurveyYear=2004&vSubdivID=336
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112275&vRoadID=393&vSurveyYear=2004&vSubdivID=336
