road	R240
km	12.25
type	Box Culvert
lrpName	LRP012a
name	PUDDAR BARI CULVERT
length	3.3
condition	C
structureNr	102245
est cost	0.48
roadName	Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
chainage	12.25
width	9.75
constructionYear	1978
spans	2
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Shaistagonj
lat	24.353555555555555
lon	91.42336111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102245&vRoadID=97&vSurveyYear=2004&vSubdivID=552
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102245&vRoadID=97&vSurveyYear=2004&vSubdivID=552
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102245&vRoadID=97&vSurveyYear=2004&vSubdivID=552
