road	R240
km	23.814
type	RCC Girder Bridge
lrpName	LRP024a
name	Sikandarpur Bridge
length	18.5
condition	A
structureNr	121011
est cost	0.213
roadName	Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
chainage	23.814
width	
constructionYear	
spans	
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.4441941 
lon	91.4537778 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121011&vRoadID=97&vSurveyYear=2013&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121011&vRoadID=97&vSurveyYear=2013&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121011&vRoadID=97&vSurveyYear=2013&vSubdivID=551
