road	R240
km	37.71
type	Box Culvert
lrpName	LRP037a
name	PURBOTIMIRPUR CULVERT
length	4.6
condition	B
structureNr	102223
est cost	0.12
roadName	Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
chainage	37.71
width	9.8
constructionYear	1986
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.544055555555556
lon	91.514
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102223&vRoadID=97&vSurveyYear=2004&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102223&vRoadID=97&vSurveyYear=2004&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102223&vRoadID=97&vSurveyYear=2004&vSubdivID=551
