road	R240
km	4.905
type	Box Culvert
lrpName	LRP004b
name	KALIMKAGAR CULVERT
length	3.5
condition	A
structureNr	102189
est cost	0
roadName	Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
chainage	4.905
width	8.5
constructionYear	1978
spans	1
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Shaistagonj
lat	24.294722222222223
lon	91.45569444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102189&vRoadID=97&vSurveyYear=2004&vSubdivID=552
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102189&vRoadID=97&vSurveyYear=2004&vSubdivID=552
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102189&vRoadID=97&vSurveyYear=2004&vSubdivID=552
