road	R240
km	42.138
type	Box Culvert
lrpName	LRP042a
name	SALAMATPUR CULVERT
length	12.3
condition	B
structureNr	102248
est cost	0.06
roadName	Shaistaganj-Habiganj-Nabiganj-Sherpur (Auskandi) Road
chainage	42.138
width	9.8
constructionYear	1998
spans	2
zone	Sylhet
circle	Moulavi Bazar
division	Habiganj
sub-division	Habigonj
lat	24.570833333333333
lon	91.53391666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102248&vRoadID=97&vSurveyYear=2004&vSubdivID=551
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102248&vRoadID=97&vSurveyYear=2004&vSubdivID=551
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102248&vRoadID=97&vSurveyYear=2004&vSubdivID=551
