road	Z5452
km	4.045
type	Slab Culvert
lrpName	LRP004b
name	.
length	6.6
condition	A
structureNr	113215
est cost	0
roadName	Joypurhat-Akkelpur-Badalgachhi-Road
chainage	4.045
width	9.7
constructionYear	1990
spans	1
zone	Rangpur
circle	Bogra
division	Joypurhat
sub-division	Joypurhat
lat	25.06663888888889
lon	89.02983333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113215&vRoadID=544&vSurveyYear=2004&vSubdivID=589
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113215&vRoadID=544&vSurveyYear=2004&vSubdivID=589
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113215&vRoadID=544&vSurveyYear=2004&vSubdivID=589
