road	R760
km	57.663
type	RCC Girder Bridge
lrpName	LRP058a
name	
length	24.8
condition	C
structureNr	118941
est cost	0.014
roadName	Khulna-Chuknagar-Satkhira Road
chainage	57.663
width	
constructionYear	
spans	
zone	Khulna
circle	Khulna
division	Satkhira
sub-division	Satkhira-1
lat	22.7235271 
lon	89.0752771 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118941&vRoadID=158&vSurveyYear=2013&vSubdivID=321
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118941&vRoadID=158&vSurveyYear=2013&vSubdivID=321
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118941&vRoadID=158&vSurveyYear=2013&vSubdivID=321
