road	R760
km	43.816
type	Box Culvert
lrpName	LRP044a
name	.
length	2.4
condition	A
structureNr	103902
est cost	0
roadName	Khulna-Chuknagar-Satkhira Road
chainage	43.816
width	11.5
constructionYear	2001
spans	1
zone	Khulna
circle	Khulna
division	Satkhira
sub-division	Satkhira-1
lat	22.772499999999997
lon	89.18944444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103902&vRoadID=158&vSurveyYear=2004&vSubdivID=321
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103902&vRoadID=158&vSurveyYear=2004&vSubdivID=321
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103902&vRoadID=158&vSurveyYear=2004&vSubdivID=321
