road	R760
km	36.31
type	Box Culvert
lrpName	LRP036b
name	.
length	2.92
condition	A
structureNr	103884
est cost	0
roadName	Khulna-Chuknagar-Satkhira Road
chainage	36.31
width	11.5
constructionYear	2003
spans	1
zone	Khulna
circle	Khulna
division	Satkhira
sub-division	Satkhira-1
lat	22.813333333333333
lon	89.24638888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103884&vRoadID=158&vSurveyYear=2004&vSubdivID=321
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103884&vRoadID=158&vSurveyYear=2004&vSubdivID=321
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103884&vRoadID=158&vSurveyYear=2004&vSubdivID=321
