road	R760
km	40.762
type	Box Culvert
lrpName	LRP041a
name	.
length	13.1
condition	A
structureNr	103894
est cost	0
roadName	Khulna-Chuknagar-Satkhira Road
chainage	40.762
width	11.55
constructionYear	2003
spans	4
zone	Khulna
circle	Khulna
division	Satkhira
sub-division	Satkhira-1
lat	22.78666666666667
lon	89.21388888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103894&vRoadID=158&vSurveyYear=2004&vSubdivID=321
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103894&vRoadID=158&vSurveyYear=2004&vSubdivID=321
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103894&vRoadID=158&vSurveyYear=2004&vSubdivID=321
