road	R760
km	19.704
type	PC Girder Bridge
lrpName	LRP020a
name	Baliakhali bridge
length	89.12
condition	C
structureNr	118930
est cost	1.31
roadName	Khulna-Chuknagar-Satkhira Road
chainage	19.704
width	
constructionYear	
spans	
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-2
lat	22.8148333 
lon	89.3887774 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118930&vRoadID=158&vSurveyYear=2013&vSubdivID=318
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118930&vRoadID=158&vSurveyYear=2013&vSubdivID=318
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118930&vRoadID=158&vSurveyYear=2013&vSubdivID=318
