road	R760
km	36.666
type	Box Culvert
lrpName	LRP036c
name	.
length	2.93
condition	A
structureNr	103885
est cost	0
roadName	Khulna-Chuknagar-Satkhira Road
chainage	36.666
width	11.55
constructionYear	2002
spans	1
zone	Khulna
circle	Khulna
division	Satkhira
sub-division	Satkhira-1
lat	22.810833333333335
lon	89.24388888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103885&vRoadID=158&vSurveyYear=2004&vSubdivID=321
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103885&vRoadID=158&vSurveyYear=2004&vSubdivID=321
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103885&vRoadID=158&vSurveyYear=2004&vSubdivID=321
