road	R760
km	27.67
type	Box Culvert
lrpName	LRP027b
name	.
length	2.92
condition	A
structureNr	103849
est cost	0
roadName	Khulna-Chuknagar-Satkhira Road
chainage	27.67
width	11.55
constructionYear	1985
spans	1
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-2
lat	22.8325
lon	89.31805555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103849&vRoadID=158&vSurveyYear=2004&vSubdivID=318
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103849&vRoadID=158&vSurveyYear=2004&vSubdivID=318
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103849&vRoadID=158&vSurveyYear=2004&vSubdivID=318
