road	R760
km	35.343
type	Box Culvert
lrpName	LRP035b
name	.
length	2.42
condition	A
structureNr	103882
est cost	0
roadName	Khulna-Chuknagar-Satkhira Road
chainage	35.343
width	11.5
constructionYear	1995
spans	1
zone	Khulna
circle	Khulna
division	Satkhira
sub-division	Satkhira-1
lat	22.81638888888889
lon	89.25472222222223
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103882&vRoadID=158&vSurveyYear=2004&vSubdivID=321
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103882&vRoadID=158&vSurveyYear=2004&vSubdivID=321
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103882&vRoadID=158&vSurveyYear=2004&vSubdivID=321
