road	R760
km	49.478
type	RCC Bridge
lrpName	LRP049c
name	Shakdaha bridge
length	36.7
condition	B
structureNr	118937
est cost	0.071
roadName	Khulna-Chuknagar-Satkhira Road
chainage	49.478
width	
constructionYear	
spans	
zone	Khulna
circle	Khulna
division	Satkhira
sub-division	Satkhira-1
lat	22.7661111 
lon	89.1379441 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118937&vRoadID=158&vSurveyYear=2013&vSubdivID=321
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118937&vRoadID=158&vSurveyYear=2013&vSubdivID=321
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118937&vRoadID=158&vSurveyYear=2013&vSubdivID=321
