road	R760
km	15.847
type	Box Culvert
lrpName	LRP016a
name	.
length	3.7
condition	B
structureNr	103815
est cost	0.01
roadName	Khulna-Chuknagar-Satkhira Road
chainage	15.847
width	9.8
constructionYear	1990
spans	1
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-2
lat	22.80611111111111
lon	89.4238888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103815&vRoadID=158&vSurveyYear=2004&vSubdivID=318
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103815&vRoadID=158&vSurveyYear=2004&vSubdivID=318
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103815&vRoadID=158&vSurveyYear=2004&vSubdivID=318
