road	N302
km	8.366
type	PC Girder Bridge
lrpName	LRP008a
name	ASAHULIA PC GIDER BRIDGE
length	191.5
condition	B
structureNr	107457
est cost	9.45
roadName	Tongi-Ashulia-Zerabo-EPZ Road
chainage	8.366
width	10.97
constructionYear	1997
spans	5
zone	Dhaka
circle	Dhaka
division	Dhaka
sub-division	Kallayanpur
lat	23.896916666666666
lon	90.34944444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107457&vRoadID=21&vSurveyYear=2004&vSubdivID=510
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107457&vRoadID=21&vSurveyYear=2004&vSubdivID=510
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107457&vRoadID=21&vSurveyYear=2004&vSubdivID=510
