road	N302
km	5.71
type	RCC Girder Bridge
lrpName	LRP005b
name	ASHULIA RCC GIDER BRIDGE
length	65.6
condition	D
structureNr	107452
est cost	10.42
roadName	Tongi-Ashulia-Zerabo-EPZ Road
chainage	5.71
width	10.5
constructionYear	1980
spans	4
zone	Dhaka
circle	Dhaka
division	Dhaka
sub-division	Dhaka, Sub-division - 1
lat	23.892694444444444
lon	90.36011111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107452&vRoadID=21&vSurveyYear=2004&vSubdivID=511
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107452&vRoadID=21&vSurveyYear=2004&vSubdivID=511
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107452&vRoadID=21&vSurveyYear=2004&vSubdivID=511
