road	N302
km	5.71
type	RCC Girder Bridge
lrpName	LRP005b
name	Ashulia RCC Girder Bridge
length	63
condition	C
structureNr	120303
est cost	3.001
roadName	Tongi-Ashulia-Zerabo-EPZ Road
chainage	5.71
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Dhaka
sub-division	Dhaka, Sub-division - 1
lat	23.8924997 
lon	90.3600833 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120303&vRoadID=21&vSurveyYear=2013&vSubdivID=511
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120303&vRoadID=21&vSurveyYear=2013&vSubdivID=511
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120303&vRoadID=21&vSurveyYear=2013&vSubdivID=511
