road	Z5459
km	0.55
type	Box Culvert
lrpName	LRPSa
name	.
length	5.6
condition	A
structureNr	115816
est cost	0
roadName	Nasratpur-Murail-Raikhali-Beragram Road
chainage	0.55
width	4.5
constructionYear	1993
spans	2
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	24.819416666666665
lon	89.71825
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115816&vRoadID=641&vSurveyYear=2006&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115816&vRoadID=641&vSurveyYear=2006&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115816&vRoadID=641&vSurveyYear=2006&vSubdivID=291
