road	R143
km	16.53
type	RCC Girder Bridge
lrpName	LRP017a
name	Rahimpur Bridge
length	3.1
condition	C
structureNr	114266
est cost	1.67
roadName	Maijdi-Rajganj-Chayani-Basurhat-Chandraganj Road
chainage	16.53
width	4.6
constructionYear	1982
spans	1
zone	Dhaka
circle	Dhaka
division	Dhaka
sub-division	Dhaka, Sub-division - 1
lat	22.91413888888889
lon	90.9675
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114266&vRoadID=76&vSurveyYear=2004&vSubdivID=511
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114266&vRoadID=76&vSurveyYear=2004&vSubdivID=511
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114266&vRoadID=76&vSurveyYear=2004&vSubdivID=511
