road	Z7502
km	13.597
type	Slab Culvert
lrpName	LRP013c
name	.
length	4
condition	A
structureNr	109730
est cost	0
roadName	Narail-Kalia Road
chainage	13.597
width	6
constructionYear	1988
spans	1
zone	Khulna
circle	Jessore
division	Narail
sub-division	Narail
lat	23.08222222222222
lon	89.56027777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109730&vRoadID=730&vSurveyYear=2004&vSubdivID=593
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109730&vRoadID=730&vSurveyYear=2004&vSubdivID=593
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109730&vRoadID=730&vSurveyYear=2004&vSubdivID=593
