road	Z7502
km	11.948
type	Slab Culvert
lrpName	LRP011b
name	.
length	2.45
condition	C
structureNr	109713
est cost	0.21
roadName	Narail-Kalia Road
chainage	11.948
width	5.5
constructionYear	1988
spans	1
zone	Khulna
circle	Jessore
division	Narail
sub-division	Narail
lat	23.095
lon	89.55583333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109713&vRoadID=730&vSurveyYear=2004&vSubdivID=593
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109713&vRoadID=730&vSurveyYear=2004&vSubdivID=593
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109713&vRoadID=730&vSurveyYear=2004&vSubdivID=593
