road	Z7502
km	13.948
type	Slab Culvert
lrpName	LRP013d
name	.
length	4.45
condition	D
structureNr	109739
est cost	2
roadName	Narail-Kalia Road
chainage	13.948
width	5.4
constructionYear	1988
spans	1
zone	Khulna
circle	Jessore
division	Narail
sub-division	Narail
lat	23.079416666666667
lon	89.55969444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109739&vRoadID=730&vSurveyYear=2004&vSubdivID=593
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109739&vRoadID=730&vSurveyYear=2004&vSubdivID=593
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109739&vRoadID=730&vSurveyYear=2004&vSubdivID=593
