road	Z6004
km	0.079
type	Steel Beam & RCC Slab
lrpName	LRPSa
name	.
length	6.45
condition	B
structureNr	107141
est cost	0.04
roadName	Puthia-Bagmara Road
chainage	0.079
width	4.2
constructionYear	1965
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-2
lat	24.372222222222224
lon	88.84166666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107141&vRoadID=532&vSurveyYear=2004&vSubdivID=304
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107141&vRoadID=532&vSurveyYear=2004&vSubdivID=304
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107141&vRoadID=532&vSurveyYear=2004&vSubdivID=304
