road	Z8058
km	0.84
type	Slab Culvert
lrpName	LRPSa
name	.
length	2.9
condition	A
structureNr	116745
est cost	0
roadName	Nalchity-Pir Moazzam Hossain Road
chainage	0.84
width	5.6
constructionYear	1985
spans	1
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.629166666666666
lon	90.26916666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116745&vRoadID=780&vSurveyYear=2006&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116745&vRoadID=780&vSurveyYear=2006&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116745&vRoadID=780&vSurveyYear=2006&vSubdivID=584
