road	Z2022
km	4.44
type	Box Culvert
lrpName	LRP007b
name	.
length	12
condition	D
structureNr	117583
est cost	25
roadName	Tajpur-Balaganj Road
chainage	4.44
width	7.9
constructionYear	2006
spans	3
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Biswanath
lat	24.715555555555554
lon	91.79527777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117583&vRoadID=371&vSurveyYear=2006&vSubdivID=558
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117583&vRoadID=371&vSurveyYear=2006&vSubdivID=558
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117583&vRoadID=371&vSurveyYear=2006&vSubdivID=558
