road	Z2022
km	4.85
type	RCC Girder Bridge
lrpName	LRP007c
name	Jafar Khal Bridge
length	54.25
condition	B
structureNr	120803
est cost	0.727
roadName	Tajpur-Balaganj Road
chainage	4.85
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Biswanath
lat	
lon	
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120803&vRoadID=371&vSurveyYear=2013&vSubdivID=558
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120803&vRoadID=371&vSurveyYear=2013&vSubdivID=558
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120803&vRoadID=371&vSurveyYear=2013&vSubdivID=558
