road	Z1813
km	11.366
type	Slab Culvert
lrpName	LRP012c
name	DANTHERMUKH ROAD
length	2
condition	A
structureNr	104244
est cost	0
roadName	Bandarban-Rowangchhari-Ruma Road
chainage	11.366
width	6.8
constructionYear	1986
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.196833333333334
lon	92.29222222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104244&vRoadID=352&vSurveyYear=2004&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104244&vRoadID=352&vSurveyYear=2004&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104244&vRoadID=352&vSurveyYear=2004&vSubdivID=286
