road	Z1813
km	12.236
type	Baily with Steel Deck
lrpName	LRP013c
name	Rolingpara bridge-3
length	24.44
condition	A
structureNr	121660
est cost	0
roadName	Bandarban-Rowangchhari-Ruma Road
chainage	12.236
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-2
lat	22.197833 
lon	93.2984163 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121660&vRoadID=352&vSurveyYear=2013&vSubdivID=286
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121660&vRoadID=352&vSurveyYear=2013&vSubdivID=286
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121660&vRoadID=352&vSurveyYear=2013&vSubdivID=286
