road	Z7021
km	11.78
type	Box Culvert
lrpName	LRP012d
name	.
length	1.9
condition	A
structureNr	109065
est cost	0
roadName	Arpara-Kaliganj Road
chainage	11.78
width	7.54
constructionYear	1996
spans	1
zone	Khulna
circle	Jessore
division	Magura
sub-division	Magura
lat	23.385277777777777
lon	89.26722222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109065&vRoadID=734&vSurveyYear=2004&vSubdivID=330
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109065&vRoadID=734&vSurveyYear=2004&vSubdivID=330
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109065&vRoadID=734&vSurveyYear=2004&vSubdivID=330
