road	N2
km	269.648
type	RCC Girder Bridge
lrpName	LRP270a
name	Lamapara Bridge
length	26
condition	A
structureNr	120646
est cost	0.306
roadName	Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
chainage	269.648
width	
constructionYear	
spans	
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	25.1296382 
lon	92.1196382 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120646&vRoadID=11&vSurveyYear=2013&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120646&vRoadID=11&vSurveyYear=2013&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120646&vRoadID=11&vSurveyYear=2013&vSubdivID=801
