road	N2
km	11.482
type	RCC Girder Bridge
lrpName	LRP012c
name	Gola kandail Bridge.
length	19
condition	C
structureNr	120058
est cost	0
roadName	Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
chainage	11.482
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Narayanganj
sub-division	Narayanganj-1
lat	23.7853886 
lon	90.5691104 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120058&vRoadID=11&vSurveyYear=2013&vSubdivID=520
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120058&vRoadID=11&vSurveyYear=2013&vSubdivID=520
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120058&vRoadID=11&vSurveyYear=2013&vSubdivID=520
