road	N2
km	257.959
type	RCC Girder Bridge
lrpName	LRP258a
name	DAMRI RCC GIDER BRIDGE
length	55.8
condition	A
structureNr	103811
est cost	0.74
roadName	Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
chainage	257.959
width	9.8
constructionYear	2001
spans	4
zone	Sylhet
circle	Sylhet
division	Sylhet
sub-division	Sylhet
lat	25.037277777777778
lon	92.08347222222221
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103811&vRoadID=11&vSurveyYear=2004&vSubdivID=801
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103811&vRoadID=11&vSurveyYear=2004&vSubdivID=801
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103811&vRoadID=11&vSurveyYear=2004&vSubdivID=801
