road	N2
km	97.263
type	RCC Girder Bridge
lrpName	LRP098a
name	Khilsima Bridge
length	27.03
condition	C
structureNr	121822
est cost	0.074
roadName	Dhaka (Katchpur)-Bhairab-Jagadishpur-Shaistaganj-Sylhet-Tamabil-Jaflong Road
chainage	97.263
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Brahmanbaria
lat	24.0419719 
lon	91.2138333 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121822&vRoadID=1479&vSurveyYear=2013&vSubdivID=540
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121822&vRoadID=1479&vSurveyYear=2013&vSubdivID=540
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121822&vRoadID=1479&vSurveyYear=2013&vSubdivID=540
