road	R143
km	8.32
type	Box Culvert
lrpName	LRP008a
name	SADARI BOX CULVERT
length	8.3
condition	C
structureNr	101701
est cost	2.4
roadName	Maijdi-Rajganj-Chayani-Basurhat-Chandraganj Road
chainage	8.32
width	6.35
constructionYear	2003
spans	2
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Noakhali
lat	22.896944444444443
lon	91.02486111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101701&vRoadID=76&vSurveyYear=2004&vSubdivID=550
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101701&vRoadID=76&vSurveyYear=2004&vSubdivID=550
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101701&vRoadID=76&vSurveyYear=2004&vSubdivID=550
