road	R143
km	15.372
type	RCC Girder Bridge
lrpName	LRP015a
name	Sarashi RCC Girder Bridge
length	3.5
condition	B
structureNr	114944
est cost	0.18
roadName	Maijdi-Rajganj-Chayani-Basurhat-Chandraganj Road
chainage	15.372
width	4.4
constructionYear	1973
spans	1
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Laxmipur
lat	22.914694444444443
lon	90.9648888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114944&vRoadID=76&vSurveyYear=2004&vSubdivID=803
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114944&vRoadID=76&vSurveyYear=2004&vSubdivID=803
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114944&vRoadID=76&vSurveyYear=2004&vSubdivID=803
