road	R143
km	13.705
type	Slab Culvert
lrpName	LRP013b
name	Purbojaforpur
length	6
condition	C
structureNr	114268
est cost	2
roadName	Maijdi-Rajganj-Chayani-Basurhat-Chandraganj Road
chainage	13.705
width	7.3
constructionYear	1997
spans	1
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Laxmipur
lat	22.897944444444445
lon	90.97391666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114268&vRoadID=76&vSurveyYear=2004&vSubdivID=803
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114268&vRoadID=76&vSurveyYear=2004&vSubdivID=803
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114268&vRoadID=76&vSurveyYear=2004&vSubdivID=803
