road	R143
km	16.932
type	Slab Culvert
lrpName	LRP017b
name	Slab culvert
length	0.6
condition	A
structureNr	114940
est cost	0
roadName	Maijdi-Rajganj-Chayani-Basurhat-Chandraganj Road
chainage	16.932
width	7.3
constructionYear	2003
spans	1
zone	Dhaka
circle	Dhaka
division	Dhaka
sub-division	Dhaka, Sub-division - 1
lat	22.917250000000003
lon	90.96908333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114940&vRoadID=76&vSurveyYear=2004&vSubdivID=511
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114940&vRoadID=76&vSurveyYear=2004&vSubdivID=511
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114940&vRoadID=76&vSurveyYear=2004&vSubdivID=511
