road	R143
km	20.234
type	RCC Girder Bridge
lrpName	LRP020b
name	Haider ganj Bridge
length	17.73
condition	D
structureNr	121415
est cost	198
roadName	Maijdi-Rajganj-Chayani-Basurhat-Chandraganj Road
chainage	20.234
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Laxmipur
lat	22.940583 
lon	90.9806104 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121415&vRoadID=76&vSurveyYear=2013&vSubdivID=803
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121415&vRoadID=76&vSurveyYear=2013&vSubdivID=803
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121415&vRoadID=76&vSurveyYear=2013&vSubdivID=803
