road	Z1098
km	0.71
type	Box Culvert
lrpName	LRPSa
name	.
length	2.5
condition	A
structureNr	118134
est cost	0
roadName	Cox`s Bazar-Teknaf Sea beach Road
chainage	0.71
width	7.6
constructionYear	2004
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.41075
lon	91.9875
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118134&vRoadID=340&vSurveyYear=2006&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118134&vRoadID=340&vSurveyYear=2006&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118134&vRoadID=340&vSurveyYear=2006&vSubdivID=863
