road	Z1098
km	15.55
type	Truss with Steel Deck
lrpName	LRP015d
name	.
length	151
condition	A
structureNr	118269
est cost	0
roadName	Cox`s Bazar-Teknaf Sea beach Road
chainage	15.55
width	4.3
constructionYear	1994
spans	4
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.295250000000003
lon	92.05166666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118269&vRoadID=340&vSurveyYear=2006&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118269&vRoadID=340&vSurveyYear=2006&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118269&vRoadID=340&vSurveyYear=2006&vSubdivID=863
