road	Z1416
km	0.38
type	Box Culvert
lrpName	LRPSa
name	.
length	1.97
condition	A
structureNr	117103
est cost	0
roadName	Kallandi-Chanderhat Road
chainage	0.38
width	5
constructionYear	1996
spans	1
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Chatkhil
lat	22.9545
lon	91.22641666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117103&vRoadID=498&vSurveyYear=2006&vSubdivID=549
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117103&vRoadID=498&vSurveyYear=2006&vSubdivID=549
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117103&vRoadID=498&vSurveyYear=2006&vSubdivID=549
