road	Z3701
km	2.526
type	Slab Culvert
lrpName	LRP002b
name	DIGIRPUR
length	3
condition	C
structureNr	112925
est cost	0.3
roadName	Netrokona-Madan-Kaliajuri Road
chainage	2.526
width	7.3
constructionYear	1985
spans	1
zone	Mymensingh
circle	Mymensingh
division	Netrokona
sub-division	Kendua
lat	24.853083333333334
lon	90.73766666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112925&vRoadID=293&vSurveyYear=2004&vSubdivID=532
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112925&vRoadID=293&vSurveyYear=2004&vSubdivID=532
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112925&vRoadID=293&vSurveyYear=2004&vSubdivID=532
