road	Z1041
km	0.973
type	Arch Masonry
lrpName	LRP002a
name	ARCH CULVERT
length	1
condition	C
structureNr	101549
est cost	0.6
roadName	Comilla-Palpara-Burichang-Brahmanpara-Mirpur Road
chainage	0.973
width	6.5
constructionYear	1981
spans	1
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Comilla
lat	23.475277777777777
lon	91.1631388888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101549&vRoadID=463&vSurveyYear=2004&vSubdivID=543
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101549&vRoadID=463&vSurveyYear=2004&vSubdivID=543
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101549&vRoadID=463&vSurveyYear=2004&vSubdivID=543
