road	R310
km	2.019
type	Slab Culvert
lrpName	LRP002a
name	LOKHI PUR CULVERT
length	3.8
condition	C
structureNr	107743
est cost	1.98
roadName	Joydebpur-Gazipur-Azmatpur-Itakhola Road
chainage	2.019
width	8.2
constructionYear	1964
spans	1
zone	Dhaka
circle	Dhaka
division	Gazipur
sub-division	Joydepur-1
lat	23.992555555555555
lon	90.40138888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107743&vRoadID=107&vSurveyYear=2004&vSubdivID=513
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107743&vRoadID=107&vSurveyYear=2004&vSubdivID=513
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107743&vRoadID=107&vSurveyYear=2004&vSubdivID=513
