road	Z5855
km	2.01
type	Box Culvert
lrpName	LRP002a
name	.
length	3.5
condition	A
structureNr	115577
est cost	0
roadName	Joypurhat-Rajabirat-Gobindaganj Road
chainage	2.01
width	7.6
constructionYear	1994
spans	1
zone	Rangpur
circle	Bogra
division	Joypurhat
sub-division	Joypurhat
lat	25.099
lon	89.08438888888888
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115577&vRoadID=655&vSurveyYear=2006&vSubdivID=589
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115577&vRoadID=655&vSurveyYear=2006&vSubdivID=589
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115577&vRoadID=655&vSurveyYear=2006&vSubdivID=589
