road	Z5855
km	2.66
type	Slab Culvert
lrpName	LRP002e
name	.
length	3.5
condition	A
structureNr	115580
est cost	0
roadName	Joypurhat-Rajabirat-Gobindaganj Road
chainage	2.66
width	5.5
constructionYear	1991
spans	1
zone	Rangpur
circle	Bogra
division	Joypurhat
sub-division	Joypurhat
lat	25.101583333333334
lon	89.09002777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115580&vRoadID=655&vSurveyYear=2006&vSubdivID=589
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115580&vRoadID=655&vSurveyYear=2006&vSubdivID=589
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115580&vRoadID=655&vSurveyYear=2006&vSubdivID=589
