road	Z1201
km	0.242
type	Baily with Steel Deck
lrpName	LRPSa
name	Kuthi bazar Steel Bridge
length	30.7
condition	C
structureNr	120389
est cost	0.746
roadName	Kashba-Kuti Road
chainage	0.242
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Brahmanbaria
sub-division	Brahmanbaria
lat	23.7403608 
lon	91.1551944 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120389&vRoadID=450&vSurveyYear=2013&vSubdivID=540
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120389&vRoadID=450&vSurveyYear=2013&vSubdivID=540
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120389&vRoadID=450&vSurveyYear=2013&vSubdivID=540
