road	N508
km	8.088
type	Box Culvert
lrpName	LRP009a
name	.
length	4.55
condition	A
structureNr	109615
est cost	0
roadName	Dinajpur-Beldanga Road
chainage	8.088
width	12.85
constructionYear	1995
spans	2
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Dinajpur
lat	25.685833333333335
lon	88.655
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109615&vRoadID=36&vSurveyYear=2004&vSubdivID=296
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109615&vRoadID=36&vSurveyYear=2004&vSubdivID=296
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109615&vRoadID=36&vSurveyYear=2004&vSubdivID=296
