road	Z1450
km	0.5
type	Baily with Steel Deck
lrpName	LRPSa
name	.
length	27.36
condition	A
structureNr	117116
est cost	0
roadName	Old C & B Road
chainage	0.5
width	4.1
constructionYear	2004
spans	1
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Noakhali
lat	22.94322222222222
lon	91.1231111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=117116&vRoadID=508&vSurveyYear=2006&vSubdivID=550
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=117116&vRoadID=508&vSurveyYear=2006&vSubdivID=550
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=117116&vRoadID=508&vSurveyYear=2006&vSubdivID=550
