road	Z1450
km	0.5
type	Baily with Steel Deck
lrpName	LRPSa
name	Dakshin Bazar Steel Bridge
length	24.65
condition	B
structureNr	121532
est cost	0.3
roadName	Old C & B Road
chainage	0.5
width	
constructionYear	
spans	
zone	Comilla
circle	Noakhali
division	Noakhali
sub-division	Noakhali
lat	22.9432497 
lon	91.1231938 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121532&vRoadID=508&vSurveyYear=2013&vSubdivID=550
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121532&vRoadID=508&vSurveyYear=2013&vSubdivID=550
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121532&vRoadID=508&vSurveyYear=2013&vSubdivID=550
