road	N507
km	5.908
type	Box Culvert
lrpName	LRP006b
name	.
length	10.29
condition	A
structureNr	101144
est cost	0
roadName	Hatikamrul-Banpara Road
chainage	5.908
width	21.8
constructionYear	2001
spans	3
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-1
lat	24.403055555555554
lon	89.49694444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=101144&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=101144&vRoadID=35&vSurveyYear=2004&vSubdivID=312
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=101144&vRoadID=35&vSurveyYear=2004&vSubdivID=312
